TIMESTAMP,RECORD,BattV,PTemp_C,PAR_Den_Avg,PAR_Tot_Tot,BP_kPa_Avg,AirTC_Avg,RH,Rain_mm_Tot,WS_ms_Avg,WindDir,SR01Up_Avg,SR01Dn_Avg,IR01UpCo_Avg,IR01DnCo_Avg,NR01TK_Avg,Albedo_Avg
"2023-07-13 06:40:00",287,12.290841,12.049226,0.824194,0.024638,103.653120,14.741739,51.122845,2.337469,2.141144,141.925939,369.358765,393.341324,340.529963,261.374882,295.101921,0.484662
"2023-07-13 06:50:00",288,12.491717,12.222404,0.615292,0.074376,103.708042,12.868635,66.109007,4.015985,2.306814,27.360768,498.708587,265.602036,432.108399,434.305952,298.327566,0.234386
"2023-07-13 07:00:00",289,12.476618,12.730942,0.829961,0.033741,103.915540,10.829387,69.521801,3.324329,1.323776,251.378898,452.820504,411.309680,284.989335,330.435578,298.321260,0.336630
"2023-07-13 07:10:00",290,12.282297,12.175012,0.694869,0.089885,103.484785,14.829726,63.591390,2.945245,3.055078,277.118588,414.439099,231.264636,441.591518,312.302388,280.744732,0.420881
"2023-07-13 07:20:00",291,12.415285,12.249868,0.503659,0.059016,101.509419,11.164643,61.654891,4.695554,4.553137,173.699919,331.147798,463.936338,405.069979,474.373981,297.859525,0.402712
"2023-07-13 07:30:00",292,12.061925,12.923814,0.540774,0.092522,102.327460,10.726987,56.518233,0.232537,4.589912,118.128835,240.516546,366.541337,373.217450,261.131909,285.178191,0.455234
"2023-07-13 07:40:00",293,12.036076,12.516403,0.129552,0.051754,104.735870,11.643485,51.436517,4.114878,4.244584,40.898057,438.419650,469.697407,409.637378,429.164489,296.227290,0.188828
"2023-07-13 07:50:00",294,12.298776,12.131422,0.740715,0.057489,102.448270,12.567928,55.356041,1.676183,2.752986,73.597891,418.795729,299.681845,407.243050,295.138000,284.517627,0.105263
"2023-07-13 08:00:00",295,12.369992,12.977850,0.475442,0.045937,103.229481,13.689707,61.845432,1.194123,1.167367,128.725463,475.816416,204.990134,350.192793,277.374972,296.238327,0.247141
"2023-07-13 08:10:00",296,12.233277,12.172317,0.450349,0.024372,101.391316,13.073567,58.079267,1.731946,1.681864,358.999781,389.557463,391.309644,400.862627,452.736630,286.295163,0.482774
"2023-07-13 08:20:00",297,12.170019,12.626717,0.732165,0.023184,104.803756,13.225851,58.672489,1.679975,2.830169,182.774730,383.301637,388.178621,210.380170,462.646938,280.301691,0.079832
"2023-07-13 08:30:00",298,12.469267,12.787311,0.109042,0.074978,104.099813,10.893215,60.093666,4.094264,4.833066,85.331911,377.880419,436.781452,342.467961,307.167616,298.232384,0.410641
"2023-07-13 08:40:00",299,12.075735,12.716769,0.228828,0.032293,104.644905,10.640466,61.515718,0.914703,1.898230,307.522526,484.974340,223.931293,490.143378,304.508076,291.292963,0.464759
"2023-07-13 08:50:00",300,12.253748,12.049164,0.901745,0.066032,102.833317,13.206229,58.572770,2.523997,3.190305,65.816871,369.213806,252.464420,309.849879,331.805063,286.538516,0.224600
"2023-07-13 09:00:00",301,12.483973,12.458108,0.148228,0.059770,102.596575,13.058980,65.956557,2.377513,4.914539,18.434316,372.872919,433.109503,453.517548,359.439435,296.423443,0.127682
"2023-07-13 09:10:00",302,12.129938,12.369842,0.785226,0.019153,104.211227,14.204651,55.619324,1.610275,4.570737,237.869881,235.100777,465.310447,287.341791,314.970590,283.404598,0.194495
"2023-07-13 09:20:00",303,12.318937,12.671887,0.688254,0.057902,103.761781,10.501336,53.632255,1.472756,3.164824,234.110157,473.153463,322.022449,437.551550,388.928212,298.417521,0.269774
"2023-07-13 09:30:00",304,12.071111,12.915187,0.870693,0.081860,101.762565,13.038059,62.535492,1.173886,1.674206,229.571466,339.709265,482.678700,235.447006,203.352346,296.168735,0.110720
"2023-07-13 09:40:00",305,12.191328,12.916628,0.190578,0.046301,104.700286,10.692940,69.180531,3.420797,4.240540,248.169277,481.619536,253.674061,291.428597,239.549231,283.768271,0.474629
"2023-07-13 09:50:00",306,12.085159,12.754853,0.547165,0.075685,102.387391,14.907312,56.191278,1.726724,1.440945,151.015428,474.590663,244.484763,494.733192,257.694874,287.068613,0.338492
"2023-07-13 10:00:00",307,12.040350,12.077540,0.946971,0.047478,103.220129,13.909747,68.567729,4.889205,3.971617,325.567685,338.735226,338.485429,317.071448,448.723224,292.457375,0.356319
"2023-07-13 10:10:00",308,12.000664,12.292466,0.140403,0.066917,103.825141,10.443269,60.490171,2.934693,3.286533,323.276188,266.650966,355.125427,342.360614,436.870866,293.743018,0.129099
"2023-07-13 10:20:00",309,12.290070,12.129020,0.565229,0.058747,102.713669,12.038583,59.910328,0.003065,3.458342,116.062910,458.712950,258.057695,200.544764,219.656821,291.897949,0.398906
"2023-07-13 10:30:00",310,12.430621,12.898254,0.388427,0.072544,100.447443,14.793537,52.401247,2.163011,3.331386,250.946275,428.018958,434.991086,282.500406,417.433865,288.256321,0.315250
"2023-07-13 10:40:00",311,12.011411,12.491161,0.159778,0.051330,102.820012,11.077592,51.047377,1.177141,1.862121,150.692168,408.540297,223.172563,391.695107,280.292745,299.759840,0.217763
"2023-07-13 10:50:00",312,12.163000,12.002754,0.998886,0.093489,100.009692,13.187147,61.415037,0.047869,1.430015,231.896401,384.128149,206.286421,395.006366,409.286251,281.626143,0.133928
"2023-07-13 11:00:00",313,12.439192,12.288436,0.196244,0.046929,101.140097,14.915370,62.204518,2.326411,4.032609,178.835622,416.535210,224.568481,267.405640,254.185290,293.146283,0.402063
"2023-07-13 11:10:00",314,12.101823,12.909037,0.251066,0.026919,104.421736,11.828004,69.313154,0.442954,4.469211,274.070095,489.085851,384.368131,384.855766,480.735928,297.329989,0.176580
"2023-07-13 11:20:00",315,12.079179,12.948532,0.769115,0.026552,102.569032,13.073654,59.480539,4.707577,2.175939,25.248088,378.500266,310.179270,281.276841,440.615623,288.617217,0.212342
"2023-07-13 11:30:00",316,12.223726,12.162090,0.704829,0.043866,104.047841,12.004247,51.496520,0.856582,2.472601,211.032658,237.880524,309.933567,323.688697,345.433053,289.447632,0.082580
"2023-07-13 11:40:00",317,12.108052,12.450119,0.260818,0.036263,104.796390,12.824286,56.773675,1.238800,2.411972,213.969936,296.900437,289.310897,433.148860,326.455002,283.452170,0.498942
"2023-07-13 11:50:00",318,12.124962,12.038422,0.313742,0.014281,100.561317,11.001893,51.059774,4.787099,2.001775,287.084668,206.799243,261.278010,310.434657,470.569075,292.409051,0.091667
"2023-07-13 12:00:00",319,12.481426,12.009782,0.360632,0.044281,100.191015,10.847402,57.166350,1.219497,1.108065,191.365942,205.354236,353.963739,459.557992,291.479062,282.861260,0.215786
"2023-07-13 12:10:00",320,12.296455,12.046997,0.294505,0.085737,103.458939,10.624245,62.959158,1.332880,3.243986,152.808222,411.512122,374.242590,229.889167,252.929945,299.225669,0.471178
"2023-07-13 12:20:00",321,12.338871,12.693612,0.763796,0.071984,104.565015,13.627038,58.829942,1.252322,2.118782,29.045278,433.571138,371.532610,390.395878,291.125680,298.875906,0.265497
"2023-07-13 12:30:00",322,12.004384,12.678805,0.934459,0.016691,104.670211,10.739470,51.883716,2.172955,4.060299,222.011440,302.502572,276.514141,340.817149,232.719752,294.738179,0.415444
"2023-07-13 12:40:00",323,12.355129,12.631306,0.369422,0.012820,104.790846,13.881528,53.975549,2.421335,1.934819,131.334876,208.205887,427.198138,212.281519,342.023099,299.780933,0.447972
"2023-07-13 12:50:00",324,12.194809,12.398254,0.596461,0.037944,100.857841,11.431112,51.112423,3.955470,2.858388,152.268610,210.082868,215.417641,461.195502,404.446472,297.158515,0.048155
"2023-07-13 13:00:00",325,12.357991,12.910652,0.412704,0.076782,102.288554,11.991610,60.066504,2.918346,3.113585,79.322471,217.896132,464.334367,483.766675,375.938662,295.699846,0.107299
"2023-07-13 13:10:00",326,12.086041,12.979208,0.910702,0.064852,103.935375,11.142662,68.148801,4.387890,3.943268,342.404320,260.703711,261.381965,240.590616,345.768168,285.203617,0.243613
"2023-07-13 13:20:00",327,12.278145,12.319209,0.750177,0.084581,104.887442,10.827049,69.243334,3.866462,1.475702,26.106227,301.134034,229.864106,293.442720,472.105589,290.318832,0.138891
"2023-07-13 13:30:00",328,12.091055,12.202203,0.614352,0.044624,102.100565,13.736516,60.275304,3.820611,3.860587,5.349126,236.129868,468.662243,302.306544,339.136676,291.550398,0.342928
"2023-07-13 13:40:00",329,12.473634,12.559021,0.894832,0.046026,102.201393,13.451049,66.305411,3.384972,3.706927,51.066932,364.666744,416.427101,329.706995,494.889067,299.619069,0.048570
"2023-07-13 13:50:00",330,12.324349,12.545474,0.675913,0.091527,103.346173,14.152221,64.983194,0.552648,1.553864,44.387824,377.479970,349.442000,422.181894,247.705284,289.898195,0.001922
"2023-07-13 14:00:00",331,12.453162,12.941002,0.796897,0.074527,104.438926,12.217552,63.411813,0.348613,3.404020,171.007132,440.808933,321.312972,399.900049,474.199032,283.084630,0.069210
"2023-07-13 14:10:00",332,12.349006,12.037819,0.118409,0.014744,100.445434,13.365246,52.383750,0.753061,1.360678,115.805241,449.378471,326.667395,210.801145,273.307293,296.117917,0.213313
"2023-07-13 14:20:00",333,12.422368,12.027640,0.703667,0.037060,103.586530,12.453852,60.634487,3.971419,3.882583,168.014562,360.605463,233.864513,314.867413,339.649989,297.624814,0.403923
"2023-07-13 14:30:00",334,12.143093,12.277624,0.890540,0.066631,103.269573,13.416827,52.825447,1.274893,2.282981,198.576372,200.107218,476.460498,446.324661,300.013183,290.060924,0.222004
"2023-07-13 14:40:00",335,12.078459,12.871279,0.489783,0.089307,103.128575,12.514212,58.047424,3.359973,3.665579,260.683758,305.018684,251.226423,247.947278,465.612968,283.908325,0.180488
"2023-07-13 14:50:00",336,12.286999,12.484446,0.266468,0.028083,102.161581,10.623739,61.226786,4.222113,3.699501,282.976606,378.943716,446.383417,362.822488,233.050074,295.698093,0.304846
"2023-07-13 15:00:00",337,12.096384,12.006627,0.871552,0.042326,102.181215,13.343845,54.682428,2.426458,1.047812,345.394810,253.707851,394.076335,387.029875,350.128185,288.755499,0.426511
"2023-07-13 15:10:00",338,12.320666,12.221868,0.902952,0.064637,101.896093,12.033180,59.659323,4.892065,4.654944,349.931798,413.842041,255.814934,404.512125,413.262494,280.717944,0.488012
"2023-07-13 15:20:00",339,12.398776,12.530805,0.525037,0.064602,104.419302,13.354414,62.356836,0.214282,4.631173,72.139560,321.702334,243.290672,376.208824,430.276002,296.054966,0.295866
"2023-07-13 15:30:00",340,12.314437,12.532990,0.355051,0.078157,104.683399,10.704190,63.237564,3.670546,2.901440,39.394011,210.329277,298.369497,335.554815,396.064805,290.144904,0.380607
"2023-07-13 15:40:00",341,12.050657,12.157306,0.519425,0.011540,104.303895,11.423115,52.992708,1.799047,4.334934,278.102616,218.688651,381.700352,295.272779,217.913640,294.752474,0.203263
"2023-07-13 15:50:00",342,12.242321,12.139367,0.780374,0.077473,102.484361,12.421704,65.261078,4.208140,4.345189,85.963343,276.237552,482.531720,208.378203,317.799029,285.389787,0.211358
"2023-07-13 16:00:00",343,12.375321,12.238244,0.519323,0.059853,104.627128,13.548785,65.462277,4.987375,4.821201,185.911750,385.965747,356.059807,428.413375,488.738003,295.247279,0.083513
"2023-07-13 16:10:00",344,12.000473,12.543055,0.728989,0.056471,103.341426,10.635183,66.833046,2.270791,2.139593,19.403872,367.685666,448.329116,320.679803,393.976519,285.763002,0.009424
"2023-07-13 16:20:00",345,12.423887,12.004877,0.118037,0.013392,101.777780,13.654996,53.116451,1.780843,3.475278,15.031005,387.480147,378.087494,281.403765,320.964086,288.313321,0.183863
"2023-07-13 16:30:00",346,12.177810,12.827722,0.222776,0.071733,102.120228,11.986078,58.898652,1.154305,4.642410,49.549816,353.383596,312.258176,478.643352,284.812437,280.214773,0.339923
"2023-07-13 16:40:00",347,12.131481,12.119239,0.148466,0.068519,104.112219,12.510557,66.654859,0.229069,4.027924,197.189193,392.516849,381.559761,440.304376,374.653479,290.575030,0.276070
"2023-07-13 16:50:00",348,12.260230,12.090109,0.241697,0.026199,100.729916,13.586554,68.597811,1.317416,4.586837,341.072529,375.937314,466.129819,271.874331,355.817628,287.647050,0.166051
"2023-07-13 17:00:00",349,12.200300,12.834487,0.590247,0.087201,103.270267,13.067774,57.255864,3.534155,4.109982,212.044286,256.012886,415.951803,459.818365,394.193289,292.122933,0.114998
"2023-07-13 17:10:00",350,12.457224,12.355236,0.266424,0.010798,104.597216,11.899108,53.356733,2.597374,3.476858,175.513820,390.952806,432.562794,237.602853,454.603722,297.395208,0.226820
"2023-07-13 17:20:00",351,12.415971,12.332753,0.698193,0.049481,104.636986,14.457274,62.750438,4.243681,2.902264,279.083092,287.766871,352.812007,201.881002,476.059347,284.900466,0.493124
"2023-07-13 17:30:00",352,12.199334,12.576477,0.912267,0.039548,104.829652,10.645223,55.604100,0.878561,1.424939,244.177159,454.812533,490.811097,460.801734,401.364041,297.609408,0.005272
"2023-07-13 17:40:00",353,12.436068,12.895279,0.954989,0.070189,100.667711,13.973393,64.656839,0.414861,1.427833,91.834883,489.491976,451.500110,487.939809,353.592880,298.348716,0.083511
"2023-07-13 17:50:00",354,12.265614,12.635192,0.823032,0.097960,104.453645,11.051243,51.095820,2.562289,2.430095,350.284897,374.243740,307.792480,468.748472,304.360935,286.819365,0.021957
"2023-07-13 18:00:00",355,12.287911,12.956615,0.196623,0.091492,102.196543,10.623639,62.788223,2.325613,1.089544,77.758352,236.917333,216.030352,441.658326,412.617549,280.963950,0.349732
"2023-07-13 18:10:00",356,12.210670,12.076966,0.162107,0.020083,100.561653,12.174813,53.994447,3.709317,3.474023,338.035594,456.612750,360.726443,298.821440,366.710092,289.547969,0.400424
"2023-07-13 18:20:00",357,12.467522,12.423012,0.730949,0.055925,104.198063,11.578863,58.157200,0.041916,1.464641,334.449459,290.147912,290.727897,414.581909,426.696751,288.085935,0.021272
"2023-07-13 18:30:00",358,12.409669,12.254305,0.104221,0.057559,103.125447,10.238041,58.858765,3.809081,2.982307,286.223327,463.047884,272.537004,391.829125,271.352712,296.499112,0.458022
"2023-07-13 18:40:00",359,12.146801,12.765326,0.855539,0.038829,104.701861,14.779524,57.741038,1.966767,4.420048,125.250925,358.661872,495.046857,320.178398,456.607391,287.185390,0.053605
"2023-07-13 18:50:00",360,12.218288,12.827969,0.662563,0.082522,104.174981,13.244709,59.697681,3.974045,4.885223,48.062381,389.462089,346.240010,328.082072,308.446380,291.178972,0.396052
"2023-07-13 19:00:00",361,12.210595,12.103785,0.904457,0.018521,103.792993,11.966196,63.729878,4.134932,2.307722,63.676787,262.203788,276.824502,400.057849,234.611854,290.585880,0.379736
"2023-07-13 19:10:00",362,12.488743,12.228574,0.968276,0.098704,103.083543,11.090813,50.213070,1.599032,1.492026,55.316607,428.552708,426.917477,206.470807,436.426854,292.401077,0.369813
"2023-07-13 19:20:00",363,12.393368,12.118935,0.710918,0.048409,104.617255,14.470485,53.046306,3.533799,1.779638,232.053176,220.928105,360.125129,210.722815,298.269413,287.266914,0.360361
"2023-07-13 19:30:00",364,12.251123,12.534557,0.320514,0.012939,101.202359,13.998502,56.753451,2.137614,2.068721,71.309507,353.740908,301.014397,452.375644,364.069008,298.693166,0.260789
"2023-07-13 19:40:00",365,12.341825,12.917882,0.418504,0.091732,102.134115,14.269228,59.319092,4.628267,4.080011,282.711849,361.203175,243.637836,328.578103,215.474517,295.934328,0.351293
"2023-07-13 19:50:00",366,12.222885,12.177764,0.949501,0.014723,100.586266,13.322798,50.106882,1.893658,4.919240,189.789973,475.375984,231.983336,376.097833,478.466231,280.148318,0.271132
"2023-07-13 20:00:00",367,12.481969,12.407402,0.929720,0.017955,100.857232,13.530562,66.095480,2.793119,4.861483,103.701742,261.401964,487.067918,461.770867,266.301459,282.748474,0.295748
"2023-07-13 20:10:00",368,12.273215,12.877114,0.452412,0.054399,100.999321,13.581233,53.026290,3.660727,2.768447,144.035109,439.366482,233.862062,438.845399,342.651477,283.290182,0.325633
"2023-07-13 20:20:00",369,12.387622,12.186948,0.583973,0.074283,100.223180,11.369211,64.635033,3.555839,2.948030,138.419776,354.748123,384.013923,428.914572,298.147369,280.972943,0.355735
"2023-07-13 20:30:00",370,12.490871,12.440299,0.557312,0.066369,104.486367,11.900909,55.434649,1.539489,2.013149,202.019703,290.114917,388.480844,422.802594,362.203089,290.709261,0.040487
"2023-07-13 20:40:00",371,12.211029,12.737663,0.632557,0.019809,103.108679,14.639349,56.220535,4.812489,3.405786,15.335242,234.908049,200.653705,271.405508,349.513341,292.814176,0.480147
"2023-07-13 20:50:00",372,12.035691,12.777661,0.125437,0.062637,102.633402,13.240756,52.570536,3.676922,3.156726,273.171358,388.643921,340.590985,208.086738,258.918367,288.539464,0.453768
"2023-07-13 21:00:00",373,12.296163,12.611711,0.943051,0.049102,101.136064,12.995094,60.145996,2.471205,4.897430,149.531652,354.230416,465.700128,227.616280,493.516980,295.974405,0.118002
"2023-07-13 21:10:00",374,12.417839,12.115000,0.241985,0.078595,100.641153,12.670861,57.351322,3.874241,2.389246,276.329434,353.645741,475.619414,296.116561,384.386079,294.559393,0.318796
"2023-07-13 21:20:00",375,12.428123,12.968840,0.169744,0.077987,100.372777,14.160684,69.312105,4.685773,3.612308,270.599004,353.801533,283.592053,437.337155,475.865125,284.770614,0.157224
"2023-07-13 21:30:00",376,12.094169,12.264168,0.376992,0.021055,101.011036,13.654435,66.867533,4.317203,3.442337,350.421075,251.927851,325.801470,267.391025,497.500495,286.492206,0.436617
"2023-07-13 21:40:00",377,12.409074,12.469147,0.283650,0.059837,102.910715,13.099806,69.812988,2.978182,1.449169,149.580382,387.956494,386.877881,410.421532,326.467738,288.390217,0.492092
